SampleID_key,SampleID_frp,VisitNo,QAQC,GearType,GearTypeAbbreviation,Habitat,SeineCode,TowDirection,HabitatMorphology,DepthOfWater,CableOut,LengthOfTrawl,Width,Netter,StartTime,EndTime,Duration,PercentOpen,DepthOfSample,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,NetMeterSerial,NetMeterStart,NetMeterEnd,Volts,DutyCycle,Amps,PulseRate,VolumeEstimated,SeineDeploymentType,GearDetail,Silt,Sand,Gravel,Cobble,Boulder,Organics,MassOfStandardLow,MassOfStandardHigh,QuestionableData,VegetationInSample,FlowType,DragMethod,NetNumber,CodEnd,GpsUnit,GpsAccuracy,Comments
6611,SR20B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 6,,, ,,00:00,, , , 6, 38.04912, 121.84814, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6612,SR25A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 1,,, ,,00:00,, , , 1, 38.0536, 121.85701, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6613,SR25B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 1,,, ,,00:00,, , , 1, 38.0536, 121.85701, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6614,SR26A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,00:00,, , , 5, 38.0311, 121.83823, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6615,SR26B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 5.5,,, ,,,, , , 5.5, 38.0311, 121.83823, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6616,SR27A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 14.5,,, ,,00:00,, , , 14.5, 38.03003, 121.83956, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6617,SR27B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 14.5,,, ,,00:00,, , , 14.5, 38.03003, 121.83956, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6618,SR28A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,00:00,, , , 5, 38.02938, 121.84024, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6619,SR28B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.02938, 121.84024, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6620,SR29A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 0.5,,, ,,00:00,, , , 0.5, 38.02968, 121.84025, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6621,SR29B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 0.5,,, ,,00:00,, , , 0.5, 38.02968, 121.84025, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6622,SR30A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 11,,, ,,00:00,, , , 11, 38.02885, 121.84134, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6623,SR30B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,,, , , 5, 38.02885, 121.84134, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6625,SR31A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,00:00,, , , 5, 38.02877, 121.84279, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6626,SR31B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,,, , , 3.5, 38.02877, 121.84279, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6661,SR1A-PROS-12FEB2020,3741,false,MI,SR,, , , , 1.5,,, ,,,, , , 1.5, 38.24331, 121.66917, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6662,SR1B-PROS-12FEB2020,3741,false,MI,SR,, , , , 1.5,,, ,,,, , , 1.5, 38.24331, 121.66917, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6663,SR2A-PROS-12FEB2020,3741,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.24303, 121.66834, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6664,SR2B-PROS-12FEB2020,3741,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.24303, 121.66834, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6665,SR3A-PROS-12FEB2020,3741,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.24339, 121.66753, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6666,SR3B-PROS-12FEB2020,3741,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.24339, 121.66753, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6667,SR4A-PROS-12FEB2020,3741,false,MI,SR,, , , , 4,,, ,,,, , , 4, 38.2444, 121.66712, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6668,SR4B-PROS-12FEB2020,3741,false,MI,SR,, , , , 4,,, ,,,, , , 4, 38.2444, 121.66712, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6669,SR5A-PROS-12FEB2020,3741,false,MI,SR,, , , , 4,,, ,,,, , , 4, 38.24478, 121.666, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6670,SR5B-PROS-12FEB2020,3741,false,MI,SR,, , , , 4,,, ,,,, , , 4, 38.24478, 121.666, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6671,SR6A-PROS-12FEB2020,3741,false,MI,SR,, , , , 1.5,,, ,,,, , , 1.5, 38.24491, 121.6645, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6672,SR6B-PROS-12FEB2020,3741,false,MI,SR,, , , , 1.5,,, ,,,, , , 1.5, 38.24491, 121.6645, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6673,SR7A-PROS-12FEB2020,3741,false,MI,SR,, , , , 4.5,,, ,,,, , , 4.5, 38.24605, 121.66525, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6674,SR7B-PROS-12FEB2020,3741,false,MI,SR,, , , , 4.5,,, ,,,, , , 4.5, 38.24605, 121.66525, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6675,SR8A-PROS-12FEB2020,3741,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.24606, 121.66525, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6676,SR8B-PROS-12FEB2020,3741,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.24606, 121.66525, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6677,SR9A-PROS-12FEB2020,3741,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.24638, 121.66461, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6678,SR9B-PROS-12FEB2020,3741,false,MI,SR,3 = Littoral SAV/FAV, , , , 2,,, ,,00:00,, , , 2, 38.24638, 121.66461, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6679,SR10A-PROS-12FEB2020,3741,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24655, 121.66413, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6680,SR11A-PROS-12FEB2020,3741,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24819, 121.66534, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6681,SR11B-PROS-12FEB2020,3741,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24819, 121.66534, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6683,SR10B-PROS-12FEB2020,3741,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24655, 121.66413, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6684,SR12A-PROS-12FEB2020,3741,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24948, 121.66501, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6685,SR12B-PROS-12FEB2020,3741,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24948, 121.66501, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6686,SR13A-PROS-12FEB2020,3741,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.98108, 121.63819, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6687,SR13B-PROS-12FEB2020,3741,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.98108, 121.63819, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6688,SR14A-PROS-12FEB2020,3741,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.25196, 121.66149, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6689,SR14B-PROS-12FEB2020,3741,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.25196, 121.66149, , , ,,,,,, ,, , , , , , , , , 202, 202, false, true, ,,, , , , 
6690,SR15A-PROS-12FEB2020,3743,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.25065, 121.66151, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6691,SR15B-PROS-12FEB2020,3743,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.25065, 121.66151, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6692,SR16A-PROS-12FEB2020,3743,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24815, 121.66013, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6693,SR16B-PROS-12FEB2020,3743,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24815, 121.66013, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6694,SR17A-PROS-12FEB2020,3743,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.24811, 121.66174, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6695,SR17B-PROS-12FEB2020,3743,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.24811, 121.66174, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6696,SR18A-PROS-12FEB2020,3743,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.24635, 121.66256, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6697,SR18B-PROS-12FEB2020,3743,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.24635, 121.66256, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6698,SR19A-PROS-12FEB2020,3743,false,MI,SR,, , , , 3.5,,, ,,,, , , 3.5, 38.24673, 121.166315, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6699,SR19B-PROS-12FEB2020,3743,false,MI,SR,, , , , 3.5,,, ,,,, , , 3.5, 38.24673, 121.166315, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6700,SR20A-PROS-12FEB2020,3743,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24612, 121.661, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6701,SR20B-PROS-12FEB2020,3743,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24612, 121.661, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6702,SR29A-PROS-12FEB2020,3744,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.23981, 121.66682, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6703,SR29B-PROS-12FEB2020,3744,false,MI,SR,, , , , 3,,, ,,,, , , 3, 38.23981, 121.66682, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6704,SR30A-PROS-12FEB2020,3744,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.23904, 121.66785, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , lat taken from "B" sav rake- DSE 22OCT2021
6705,SR30B-PROS-12FEB2020,3744,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.23703, 121.66785, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6706,SR31A-PROS-12FEB2020,3744,false,MI,SR,, , , , 1,,, ,,,, , , 1, 38.23737, 121.6671, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6707,SR31B-PROS-12FEB2020,3744,false,MI,SR,, , , , 1,,, ,,,, , , 1, 38.23737, 121.6671, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6708,SR32A-PROS-12FEB2020,3744,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.23824, 121.66891, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6709,SR32B-PROS-12FEB2020,3744,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.23824, 121.66891, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6710,SR33A-PROS-12FEB2020,3744,false,MI,SR,, , , , 1,,, ,,,, , , 1, 38.23705, 121.66923, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6711,SR33B-PROS-12FEB2020,3744,false,MI,SR,, , , , 1,,, ,,,, , , 1, 38.23705, 121.66923, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6712,SR34A-PROS-12FEB2020,3744,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.23759, 121.66859, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6713,SR34B-PROS-12FEB2020,3744,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.23759, 121.66859, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6714,SR1A-BROW-09JAN2020,3745,false,MI,SR,3 = Littoral SAV/FAV, , , , 7.5,,, ,,,, , , 7.5, 38.04419, 121.87725, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6715,PG2-YF-23MAY2019,3545,true,MI,PPG,, , , , 1,,, ,,,, , , 1, 38.3613, 121.64297, , , ,,,,,, ,, , , 95, , , , , 5, , , false, false, ,,, , , , 
6716,PG3-YF-23MAY2019,3545,true,MI,PPG,, , , , 0.5,,, ,,,, , , 0.5, 38.36073, 121.64201, , , ,,,,,, ,, , , 95, , , , , 5, , , false, false, ,,, , , , 
6717,PG4-YF-23MAY2019,3545,true,MI,PPG,, , , , 3,,, ,,,, , , 3, 38.36088, 121.64143, , , ,,,,,, ,, , , 100, , , , , , , , false, false, ,,, , , , 
6718,FAV1-WI-09APR2019,3749,true,MI,FAV,, , , , 2,,, ,,,, , , 1, 38.03423, 121.84123, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6719,SAV2-WI-09APR2019,3751,true,MI,SAV,, , , , 4,,, ,,,, , , 2, 38.03782, 121.84351, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6720,FAV3-WI-09APR2019,3752,true,MI,FAV,, , , , ,,, ,,,, , , 0, 38.05211, 121.85117, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6721,FAV4-WI-09APR2019,3753,true,MI,FAV,, , , , ,,, ,,,, , , 0, 38.04684, 121.84851, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6722,SAV5-WI-09APR2019,3754,true,MI,SAV,, , , , 2,,, ,,,, , , 1, 38.04128, 121.84348, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6723,SAV6-WI-09APR2019,3755,true,MI,SAV,, , , , 2,,, ,,,, , , 1, 38.04421, 121.84464, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6724,SAV7-WI-09APR2019,3755,true,MI,SAV,, , , , 1,,, ,,,, , , 0.5, 38.04645, 121.84533, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6726,EAV3-BROW-30OCT2019,3187,true,MI,EAV,, , , , 3.5,,, ,,,, , , , 38.03879, 121.85967, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6727,ZOOP3-BROW-30OCT2019,3187,false,Trawl,ZOOP,, , 2= against flow, , ,,, ,,11:02,11:07, 5, , , 38.03879, 121.85967, 38.03908, 121.8577, ,,,,,, ,, , , , , , , , , , , false, false, ,,, , , , 
6743,SR35A-PROS-12FEB2020,3744,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.23758, 121.66813, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6744,SR35B-PROS-12FEB2020,3744,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.23758, 121.66813, , , ,,,,,, ,, , , , , , , , , 200, 202, false, true, ,,, , , , 
6745,SR21A-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 2,,, ,,00:00,, , , 2, 38.24541, 121.66113, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6746,SR21B-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 2,,, ,,00:00,, , , 2, 38.24541, 121.66113, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6748,SR22A-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 0.5,,, ,,00:00,, , , 0.5, 38.24389, 121.66087, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6749,SR22B-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 0.5,,, ,,00:00,, , , 0.5, 38.24389, 121.66087, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6750,SR23A-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 2.5,,, ,,00:00,, , , 2.5, 38.24567, 121.66324, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6751,SR23B-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 2.5,,, ,,00:00,, , , 2.5, 38.24567, 121.66324, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6752,SR24B-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 1.5,,, ,,00:00,, , , 1.5, 38.24555, 121.66386, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6753,SR24A-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 1.5,,, ,,00:00,, , , 1.5, 38.24555, 121.66386, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6754,SR25A-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 3.5,,, ,,00:00,, , , 3.5, 38.24479, 121.66404, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6755,SR25B-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 3.5,,, ,,00:00,, , , 3.5, 38.24479, 121.66404, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6756,SR26A-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 2.5,,, ,,00:00,, , , 2.5, 38.24231, 121.66914, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6757,SR26B-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 2.5,,, ,,00:00,, , , 2.5, 38.24231, 121.66914, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6758,SR27A-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 3,,, ,,00:00,, , , 3, 38.24066, 121.66657, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6759,SR27B-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 3,,, ,,,, , , 3, 38.24066, 121.66657, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6760,SR28A-PROS-12FEB2020,3743,false,MI,SR,3 = Littoral SAV/FAV, , , , 2.5,,, ,,00:00,, , , 2.5, 38.24043, 121.66694, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6761,SR28B-PROS-12FEB2020,3743,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.24043, 121.66694, , , ,,,,,, ,, , , , , , , , , 201, 203, false, true, ,,, , , , 
6781,BEASEI1-24JUN2019,3781,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.9,,6, 15,,08:55,, , , , 38.23389, 121.67018, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , 
6782,BEASEI2-24JUN2019,3782,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.9,,8, 15,,09:55,, , , , 38.27893, 121.63882, , , ,,,,,, ,108, Crew Members, , , , , , , , , , false, true, ,,, , , , 
6783,BEASEI3-24JUN2019,3783,true,Seine,BEASEI,, 2. Partial twist; snag; or tear, , , 0.3,,15, 15,,10:53,, , , , 38.36081, 121.64062, , , ,,,,,, ,67.5, Crew Members, , , , , , , , , , false, true, ,,, , , , 
6784,BEASEI4-24JUN2019,3784,true,Seine,BEASEI,, 2. Partial twist; snag; or tear, , , 0.3,,15, 15,,12:00,, , , , 38.36139, 121.64308, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, true, ,,, , , , 
6785,BEASEI5-24JUN2019,3785,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.8,,3, 8,,12:53,, , , , 38.37076, 121.63585, , , ,,,,,, ,, Crew Members, , , , , , , , , , false, false, ,,, , , , 
6786,BEASEI6-24JUN2019,3786,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.5,,6, 6,,14:04,, , , , 38.3293, 121.67845, , , ,,,,,, ,18, Crew Members, , , , , , , , , , false, true, ,,, , , , Hitch @28 mm preserved whole in ETOH for Mandi Finger UC Davis; Hitch initially preserved w/ GOLSHI; SPLITT; and WHICAT in one baggie
6787,LAMOPE1-25JUN2019,3787,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 1.4,,, ,,08:36,, , , , 38.03933, 121.85791, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , picture 1186 = picture of 6 potential hitch
6788,LAMOPE2-25JUN2019,3788,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.1,,, ,,09:40,, , , , 38.03933, 121.85851, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6789,LAMOPE3-25JUN2019,3789,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 1.1,,, ,,10:35,, , , , 38.04319, 121.87366, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6790,LAMOPE4-25JUN2019,3790,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.5,,, ,,10:05,, , , , 38.0489, 121.848, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6791,LAMOPE5-25JUN2019,3791,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 1.4,,, ,,12:05,, , , , 38.04632, 121.84731, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6792,LAMOPE6-25JUN2019,3792,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 1.5,,, ,,13:10,, , , , 38.04518, 121.84668, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6793,LAMOPE1-26JUN2019,3793,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.6,,, ,,08:15,, , , , 38.08287, 121.72373, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6794,LAMOPE2-26JUN2019,3794,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 3.8,,, ,,08:38,, , , , 38.08335, 121.71609, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6795,LAMOPE3-26JUN2019,3795,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.3,,, ,,08:59,, , , , 38.08583, 121.71181, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6796,LAMOPE4-26JUN2019,3796,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 1.7,,, ,,10:17,, , , , 38.09694, 121.58939, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6797,LAMOPE5-26JUN2019,3797,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 0.8,,, ,,10:43,, , , , 38.09761, 121.59199, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6798,LAMOPE6-26JUN2019,3798,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 1.5,,, ,,11:21,, , , , 38.09464, 121.59077, , , ,,,,,, ,, Boat, , , , , , , , , , false, true, ,,, , , , 
6799,BEASEI1-20JUN2019,3799,true,Seine,BEASEI,, 2. Partial twist; snag; or tear, , , 0.8,,8, 13,,08:32,, , , , 38.08435, 121.72416, , , ,,,,,, ,83.2, Crew Members, , , , , , , , , , false, false, ,,, , , , 
6800,BEASEI1-09JUL2019,3800,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.8,,4, 15,,08:03,, , , , 38.23386, 121.67022, , , ,,,,,, ,150, Crew Members, , , , , , , , , , false, false, ,,, , , , 
6801,BEASEI2-09JUL2019,3801,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.8,,7, 15,,08:45,, , , , 38.27895, 121.63898, , , ,,,,,, ,84, Crew Members, , , , , , , , , , false, true, ,,, , , , 
6802,BEASEI3-09JUL2019,3802,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.8,,3, 9,,09:53,, , , , 38.37076, 121.63581, , , ,,,,,, ,21.6, Crew Members, , , , , , , , , , false, false, ,,, , , , 
6803,BEASEI4-09JUL2019,3803,true,Seine,BEASEI,, 3. Complete twist; snag; or large tear, , , 0.7,,4, 15,,10:36,, , , , 38.36375, 121.64316, , , ,,,,,, ,42, Crew Members, , , , , , , , , , false, true, ,,, , , , 
6804,BEASEI5-09JUL2019,3804,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.7,,6, 8,,11:16,, , , , 38.36304, 121.63914, , , ,,,,,, ,33.6, Crew Members, , , , , , , , , , false, false, ,,, , , , 
6805,BEASEI6-09JUL2019,3805,true,Seine,BEASEI,, 1. No twists; snags; or tears, , , 0.9,,9, 15,,12:15,, , , , 38.32955, 121.67861, , , ,,,,,, ,121.5, Crew Members, , , , , , , , , , false, true, ,,, , , , 
6821,SR1B-BROW-09JAN2020,3745,false,MI,SR,3 = Littoral SAV/FAV, , , , 8.5,,, ,,,, , , 8.5, 38.04419, 121.87725, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
